Entrez_ID	DiseaseName	Disease_MeSHorOMIM_ID
84693	Methylmalonyl-CoA Epimerase Deficiency	MESH:C565386
90411	FACTOR V AND FACTOR VIII, COMBINED DEFICIENCY OF, 2	OMIM:613625
4170	Barrett Esophagus	MESH:D001471
4170	Leishmaniasis	MESH:D007896
4170	Lung Neoplasms	MESH:D008175
4170	Lymphoma, T-Cell, Cutaneous	MESH:D016410
4170	Multiple Myeloma	MESH:D009101
4170	Sarcoma	MESH:D012509
4171	Colonic Neoplasms	MESH:D003110
4173	NATURAL KILLER CELL AND GLUCOCORTICOID DEFICIENCY WITH DNA REPAIR DEFECT	OMIM:609981
4175	Lactose Intolerance, Adult Type	MESH:C562601
57192	Mucolipidoses	MESH:D009081
79648	Microcephaly, Primary Autosomal Recessive, 1	MESH:C565384
17224	Depressive Disorder	MESH:D003866
17224	Hypertension	MESH:D006973
4190	Drug-Induced Liver Injury	MESH:D056486
4190	Hypertension	MESH:D006973
4190	Liver Cirrhosis, Experimental	MESH:D008106
4190	Respiratory Distress Syndrome, Adult	MESH:D012128
4191	Carcinoma	MESH:D002277
4191	Mammary Neoplasms, Animal	MESH:D015674
4191	Mammary Neoplasms, Experimental	MESH:D008325
4192	Anxiety Disorders	MESH:D001008
4192	Diabetic Nephropathies	MESH:D003928
4192	Glioma	MESH:D005910
4192	Memory Disorders	MESH:D008569
4192	Mesothelioma, Malignant	MESH:C562839
4193	Breast Neoplasms	MESH:D001943
4193	Carcinoma, Non-Small-Cell Lung	MESH:D002289
4193	Cell Transformation, Neoplastic	MESH:D002471
4193	HIV Infections	MESH:D015658
4193	Infertility, Male	MESH:D007248
4193	Melanoma	MESH:D008545
4193	Precancerous Conditions	MESH:D011230
4193	Prostatic Neoplasms	MESH:D011471
4194	Breast Neoplasms	MESH:D001943
4194	Glioblastoma	MESH:D005909
4194	Pneumoconiosis	MESH:D011009
4199	Carcinoma, Hepatocellular	MESH:D006528
4199	Obesity	MESH:D009765
4199	Weight Gain	MESH:D015430
2122	Breast Neoplasms	MESH:D001943
2122	Colonic Neoplasms	MESH:D003110
2122	Leukemia, Lymphoid	MESH:D007945
2122	Leukemia, Myeloid	MESH:D007951
2122	Nasopharyngeal Neoplasms	MESH:D009303
2122	Ovarian Neoplasms	MESH:D010051
2122	Pancytopenia	MESH:D010198
2122	Splenomegaly	MESH:D013163
4204	Anxiety Disorders	MESH:D001008
4204	Autistic Disorder	MESH:D001321
4204	Carcinoma, Hepatocellular	MESH:D006528
4204	Child Development Disorders, Pervasive	MESH:D002659
4204	Cocaine-Related Disorders	MESH:D019970
4204	Craniofacial Abnormalities	MESH:D019465
4204	Developmental Disabilities	MESH:D002658
4204	Encephalopathy, Neonatal Severe, Due To Mecp2 Mutations	MESH:C566878
4204	Intellectual Disability	MESH:D008607
4204	Learning Disorders	MESH:D007859
4204	Lubs X-linked mental retardation syndrome	MESH:C537723
4204	Mental Retardation, X-Linked, Syndromic 13	MESH:C566875
4204	Muscle Hypotonia	MESH:D009123
4204	Myoclonus	MESH:D009207
4204	Neurodevelopmental Disorders	MESH:D065886
4204	Psychomotor Disorders	MESH:D011596
4204	Pulmonary Fibrosis	MESH:D011658
4204	Respiratory Insufficiency	MESH:D012131
4204	Rett Syndrome	MESH:D015518
4204	Seizures	MESH:D012640
5469	Carcinoma, Hepatocellular	MESH:D006528
5469	Drug-Induced Liver Injury	MESH:D056486
5469	Endometriosis	MESH:D004715
9968	Adrenocortical Carcinoma	MESH:D018268
9968	Breast Neoplasms	MESH:D001943
9968	Fibroadenoma	MESH:D018226
9968	Lujan Fryns syndrome	MESH:C537724
9968	Opitz-Kaveggia syndrome	MESH:C537923
9968	Phyllodes Tumor	MESH:D003557
9968	Prostatic Neoplasms	MESH:D011471
23389	Intellectual Disability	MESH:D008607
23389	Neurodevelopmental Disorders	MESH:D065886
23389	Transposition of the Great Arteries, Dextro-Looped 1	MESH:C563853
9282	Endometriosis	MESH:D004715
10025	Endometriosis	MESH:D004715
9440	Endometriosis	MESH:D004715
9440	MICROCEPHALY, POSTNATAL PROGRESSIVE, WITH SEIZURES AND BRAIN ATROPHY	OMIM:613668
81857	Charcot-Marie-Tooth disease, Type 2B2	MESH:C537991
80306	Breast Neoplasms	MESH:D001943
80306	Neoplasm Metastasis	MESH:D009362
29079	Endometriosis	MESH:D004715
4205	Coronary Artery Disease, Autosomal Dominant, 1	MESH:C564258
4208	Autism Spectrum Disorder	MESH:D000067877
4208	Autistic Disorder	MESH:D001321
4208	Epilepsy	MESH:D004827
4208	Intellectual Disability	MESH:D008607
4208	MENTAL RETARDATION, AUTOSOMAL DOMINANT 20	OMIM:613443
4208	Status Epilepticus	MESH:D013226
4208	Stereotypic Movement Disorder	MESH:D019956
4209	Migraine without Aura	MESH:D020326
4210	Arthritis, Psoriatic	MESH:D015535
4210	Familial Mediterranean Fever	MESH:D010505
4210	Familial Mediterranean Fever, Autosomal Dominant	MESH:C565021
84466	Deglutition Disorders	MESH:D003680
84466	Muscular Diseases	MESH:D009135
84466	Respiratory Distress Syndrome, Newborn	MESH:D012127
4211	Breast Neoplasms	MESH:D001943
4211	Restless Legs Syndrome	MESH:D012148
4241	Melanoma	MESH:D008545
4221	Adrenocortical Carcinoma	MESH:D018268
4221	Gastrinoma	MESH:D015408
4221	Glucagonoma	MESH:D005935
4221	Insulinoma	MESH:D007340
4221	Multiple Endocrine Neoplasia Type 1	MESH:D018761
4221	Neuroendocrine Tumors	MESH:D018358
4221	Pancreatic Neoplasms	MESH:D010190
4221	Vipoma	MESH:D003969
4222	Dermatitis, Allergic Contact	MESH:D017449
4222	Klippel Feil syndrome recessive type	MESH:C536888
4223	Liver Cirrhosis, Experimental	MESH:D008106
4223	Myocardial Ischemia	MESH:D017202
4224	Colonic Neoplasms	MESH:D003110
56955	Fractures, Bone	MESH:D050723
56955	Osteomalacia	MESH:D010018
10461	Carcinoma	MESH:D002277
10461	Glomerulonephritis, IGA	MESH:D005922
10461	Pulmonary Embolism	MESH:D011655
10461	Retinitis Pigmentosa	MESH:D012174
10461	Thromboembolism	MESH:D013923
10461	Thrombosis	MESH:D013927
145873	SPONDYLOCOSTAL DYSOSTOSIS 1, AUTOSOMAL RECESSIVE	OMIM:277300
145873	SPONDYLOCOSTAL DYSOSTOSIS 2, AUTOSOMAL RECESSIVE	OMIM:608681
4232	Weight Gain	MESH:D015430
4233	Adenocarcinoma	MESH:D000230
4233	Astrocytoma	MESH:D001254
4233	Autistic Disorder	MESH:D001321
4233	Carcinoma	MESH:D002277
4233	Carcinoma, Hepatocellular	MESH:D006528
4233	Carcinoma, Non-Small-Cell Lung	MESH:D002289
4233	Carcinoma, Renal Cell	MESH:D002292
4233	Carcinoma, Squamous Cell	MESH:D002294
4233	Cognition Disorders	MESH:D003072
4233	Copper-Overload Cirrhosis	MESH:C566858
4233	Esophageal Neoplasms	MESH:D004938
4233	Glioblastoma	MESH:D005909
4233	Hepatitis, Chronic	MESH:D006521
4233	Leukemia, Myeloid, Acute	MESH:D015470
4233	Liver Neoplasms, Experimental	MESH:D008114
4233	Lung Neoplasms	MESH:D008175
4233	Mesothelioma, Malignant	MESH:C562839
4233	Neoplasm Invasiveness	MESH:D009361
4233	Neoplasm Metastasis	MESH:D009362
4233	Neuroblastoma	MESH:D009447
4233	Osteosarcoma	MESH:D012516
4233	Ovarian Neoplasms	MESH:D010051
4233	Schizophrenia	MESH:D012559
4233	Sinusitis	MESH:D012852
4233	Stomach Neoplasms	MESH:D013274
284207	Liver Cirrhosis, Experimental	MESH:D008106
124512	Intellectual Disability	MESH:D008607
131965	Breast Neoplasms	MESH:D001943
25840	Endometriosis	MESH:D004715
51320	Arthritis, Juvenile	MESH:D001171
4237	Ovarian Cysts	MESH:D010048
4239	Liver Cirrhosis, Experimental	MESH:D008106
4240	Breast Neoplasms	MESH:D001943
4240	Diabetes Mellitus, Experimental	MESH:D003921
4240	Liver Neoplasms, Experimental	MESH:D008114
55669	Ceroid lipofuscinosis, neuronal 1, infantile	MESH:C537948
9927	Cardiomegaly	MESH:D006332
9927	Charcot-Marie-Tooth Disease, Axonal, Type 2A2	MESH:C563757
9927	Hereditary Motor And Sensory Neuropathy VI	MESH:C562851
83552	MICROPHTHALMIA, ISOLATED 5	OMIM:611040
83552	Nanophthalmos 2	MESH:C563700
84879	Intellectual Disability	MESH:D008607
84879	Microcephaly	MESH:D008831
84879	Speech Disorders	MESH:D013064
256471	Ceroid Lipofuscinosis, Neuronal, 7	MESH:C563989
23269	Carcinoma, Adenoid Cystic	MESH:D003528
23269	Lymphoma, T-Cell	MESH:D016399
23269	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	MESH:D015452
84709	Arthritis, Rheumatoid	MESH:D001172
4247	Abortion, Spontaneous	MESH:D000022
4247	Congenital disorder of glycosylation type 2A	MESH:C535752
4249	Liver Cirrhosis, Experimental	MESH:D008106
146664	Polycystic Ovary Syndrome	MESH:D011085
11343	Osteoporosis	MESH:D010024
92667	Emaciation	MESH:D004614
92667	Mitochondrial Diseases	MESH:D028361
92667	Ophthalmoplegia	MESH:D009886
92667	Respiratory Insufficiency	MESH:D012131
4255	Brain Neoplasms	MESH:D001932
4255	Carcinoma, squamous cell of head and neck	MESH:C535575
4255	Esophageal Squamous Cell Carcinoma	MESH:C562729
4255	Glioblastoma	MESH:D005909
4255	Glioma	MESH:D005910
4255	Leukemia	MESH:D007938
4255	Liver Cirrhosis, Experimental	MESH:D008106
4255	Micronuclei, Chromosome-Defective	MESH:D048629
4255	Mouth Neoplasms	MESH:D009062
4255	Necrosis	MESH:D009336
4255	Precancerous Conditions	MESH:D011230
4255	Recurrence	MESH:D012008
4256	Abortion, Spontaneous	MESH:D000022
4256	Carcinoma	MESH:D002277
4256	Keutel syndrome	MESH:C536167
4256	Liver Cirrhosis, Experimental	MESH:D008106
4256	Mammary Neoplasms, Animal	MESH:D015674
4256	Mammary Neoplasms, Experimental	MESH:D008325
4256	Uremia	MESH:D014511
4256	Varicose Veins	MESH:D014648
4256	Vascular Calcification	MESH:D061205
4257	Neurodegenerative Diseases	MESH:D019636
8190	Stomach Neoplasms	MESH:D013274
375056	Coronary Artery Disease	MESH:D003324
375056	Myocardial Infarction	MESH:D009203
440823	Myocardial Infarction	MESH:D009203
57534	Seizures	MESH:D012640
100507436	Carcinoma, Hepatocellular	MESH:D006528
100507436	Coronary Aneurysm	MESH:D003323
100507436	Oral Submucous Fibrosis	MESH:D009914
4277	Severe Dengue	MESH:D019595
10367	Basal Ganglia Diseases	MESH:D001480
10367	Learning Disorders	MESH:D007859
10367	Movement Disorders	MESH:D009069
10367	Muscular Diseases	MESH:D009135
4281	Esophageal atresia with or without tracheoesophageal fistula	MESH:C531835
4281	Opitz GBBB Syndrome, X-Linked	MESH:C567932
58526	Liver Cirrhosis, Experimental	MESH:D008106
54531	Carcinoma, Adenoid Cystic	MESH:D003528
54531	Salivary Gland Neoplasms	MESH:D012468
4282	Anxiety Disorders	MESH:D001008
4282	Arthritis, Rheumatoid	MESH:D001172
4282	Autistic Disorder	MESH:D001321
4282	Breast Neoplasms	MESH:D001943
4282	Carcinoma	MESH:D002277
4282	Colitis	MESH:D003092
4282	Depressive Disorder	MESH:D003866
4282	Inflammation	MESH:D007249
4282	Keloid	MESH:D007627
4282	Mammary Neoplasms, Animal	MESH:D015674
4282	Mammary Neoplasms, Experimental	MESH:D008325
4282	Memory Disorders	MESH:D008569
4282	Mesothelioma, Malignant	MESH:C562839
4282	Prostatic Neoplasms	MESH:D011471
4282	Rheumatoid Arthritis, Systemic Juvenile	MESH:C565798
4282	Sepsis	MESH:D018805
4282	Stevens-Johnson Syndrome	MESH:D013262
80013	Liver Cirrhosis, Experimental	MESH:D008106
9562	Arsenic Poisoning	MESH:D020261
9562	Skin Diseases	MESH:D012871
9562	Thyroid cancer, follicular	MESH:C572845
4284	Cataract	MESH:D002386
145282	Polydactyly	MESH:D017689
406892	Glomerulonephritis	MESH:D005921
406892	Mammary Neoplasms, Animal	MESH:D015674
406892	Neoplasm Metastasis	MESH:D009362
406894	Breast Neoplasms	MESH:D001943
723824	Drug-Induced Liver Injury	MESH:D056486
406899	Cell Transformation, Neoplastic	MESH:D002471
406899	Neoplasm Metastasis	MESH:D009362
406900	Autistic Disorder	MESH:D001321
406900	Colorectal Neoplasms	MESH:D015179
406900	Osteosarcoma	MESH:D012516
406901	Drug-Induced Liver Injury	MESH:D056486
406901	Hearing Loss, Noise-Induced	MESH:D006317
406902	Breast Neoplasms	MESH:D001943
406902	Carcinoid Tumor	MESH:D002276
406902	Drug-Induced Liver Injury	MESH:D056486
406902	Hearing Loss, Noise-Induced	MESH:D006317
406902	Liver Neoplasms, Experimental	MESH:D008114
406902	Lung Neoplasms	MESH:D008175
406902	Mammary Neoplasms, Animal	MESH:D015674
406902	Myocardial Reperfusion Injury	MESH:D015428
406903	Breast Neoplasms	MESH:D001943
406903	Drug-Induced Liver Injury	MESH:D056486
406903	Fatty Liver	MESH:D005234
406903	Glomerulonephritis	MESH:D005921
406903	Mammary Neoplasms, Animal	MESH:D015674
406903	Myocardial Reperfusion Injury	MESH:D015428
406906	Carcinoma, Hepatocellular	MESH:D006528
406906	Drug-Induced Liver Injury	MESH:D056486
100631041	Eye Injuries	MESH:D005131
100631041	Retinal Diseases	MESH:D012164
100302142	Carcinoma, Non-Small-Cell Lung	MESH:D002289
100302142	Cell Transformation, Neoplastic	MESH:D002471
406910	Liver Neoplasms, Experimental	MESH:D008114
406910	Mesothelioma, Malignant	MESH:C562839
406910	Neoplasm Metastasis	MESH:D009362
406910	Precancerous Conditions	MESH:D011230
406913	Breast Neoplasms	MESH:D001943
406913	Carcinoma, Non-Small-Cell Lung	MESH:D002289
406913	Mesothelioma, Malignant	MESH:C562839
406913	Myocardial Reperfusion Injury	MESH:D015428
406913	Respiratory Distress Syndrome, Adult	MESH:D012128
406914	Breast Neoplasms	MESH:D001943
406914	Carcinoid Tumor	MESH:D002276
406914	Lung Neoplasms	MESH:D008175
406914	Respiratory Distress Syndrome, Adult	MESH:D012128
100422821	Colorectal Neoplasms	MESH:D015179
100422821	Microsatellite Instability	MESH:D053842
100302123	Cell Transformation, Neoplastic	MESH:D002471
406916	Respiratory Distress Syndrome, Adult	MESH:D012128
406919	Albuminuria	MESH:D000419
406919	Cocaine-Related Disorders	MESH:D019970
406919	Drug-Induced Liver Injury	MESH:D056486
406919	Neoplasm Metastasis	MESH:D009362
406920	Cholestasis	MESH:D002779
406920	Colorectal Neoplasms	MESH:D015179
406920	Hearing Loss, Noise-Induced	MESH:D006317
406920	Neoplasm Metastasis	MESH:D009362
406920	Osteosarcoma	MESH:D012516
406921	Brain Injuries	MESH:D001930
406921	Breast Neoplasms	MESH:D001943
406921	Drug-Induced Liver Injury	MESH:D056486
100314349	Long QT Syndrome	MESH:D008133
406924	Fatty Liver	MESH:D005234
406924	Myocardial Reperfusion Injury	MESH:D015428
442891	Respiratory Distress Syndrome, Adult	MESH:D012128
406927	Carcinoid Tumor	MESH:D002276
406927	Cocaine-Related Disorders	MESH:D019970
406927	Lung Neoplasms	MESH:D008175
406928	Cocaine-Related Disorders	MESH:D019970
406928	Myocardial Reperfusion Injury	MESH:D015428
406928	Schizophrenia	MESH:D012559
406929	Cocaine-Related Disorders	MESH:D019970
406931	Fatty Liver	MESH:D005234
406933	Breast Neoplasms	MESH:D001943
406933	Drug-Induced Liver Injury	MESH:D056486
406933	Neoplasm Invasiveness	MESH:D009361
406934	Myocardial Reperfusion Injury	MESH:D015428
406935	Cell Transformation, Neoplastic	MESH:D002471
406935	Leukemia, Lymphocytic, Chronic, B-Cell	MESH:D015451
406935	Lymphoma, B-Cell	MESH:D016393
406937	Albuminuria	MESH:D000419
406937	Breast Neoplasms	MESH:D001943
406937	Carcinoma, Non-Small-Cell Lung	MESH:D002289
406937	Diabetic Nephropathies	MESH:D003928
406937	Esophageal Neoplasms	MESH:D004938
406937	Leukemia, Lymphocytic, Chronic, B-Cell	MESH:D015451
406937	Liver Neoplasms, Experimental	MESH:D008114
406937	Lymphoma, B-Cell	MESH:D016393
406937	Mammary Neoplasms, Animal	MESH:D015674
406937	Precancerous Conditions	MESH:D011230
100302258	Cell Transformation, Neoplastic	MESH:D002471
406938	Alzheimer Disease	MESH:D000544
406938	Breast Neoplasms	MESH:D001943
406938	Carcinoid Tumor	MESH:D002276
406938	Cell Transformation, Neoplastic	MESH:D002471
406938	Coronary Artery Disease	MESH:D003324
406938	Lung Neoplasms	MESH:D008175
574447	Coronary Artery Disease	MESH:D003324
574447	Hearing Loss, Noise-Induced	MESH:D006317
574447	Neoplasm Recurrence, Local	MESH:D009364
406940	Drug-Induced Liver Injury	MESH:D056486
442892	Cocaine-Related Disorders	MESH:D019970
442892	Fatty Liver	MESH:D005234
442892	Neoplasm Metastasis	MESH:D009362
406941	Drug-Induced Liver Injury	MESH:D056486
406942	Fatty Liver	MESH:D005234
387169	Liver Neoplasms, Experimental	MESH:D008114
387169	Precancerous Conditions	MESH:D011230
406943	Arthritis, Experimental	MESH:D001169
387171	Liver Cirrhosis	MESH:D008103
100033678	Bone Diseases, Developmental	MESH:D001848
100033678	Neurobehavioral Manifestations	MESH:D019954
406946	Carcinoid Tumor	MESH:D002276
406946	Cocaine-Related Disorders	MESH:D019970
406946	Fatty Liver	MESH:D005234
406946	Lung Neoplasms	MESH:D008175
406947	Albuminuria	MESH:D000419
406947	Carcinoid Tumor	MESH:D002276
406947	Lung Neoplasms	MESH:D008175
406947	Microsatellite Instability	MESH:D053842
406947	Neoplasm Metastasis	MESH:D009362
406948	Leukemia, Promyelocytic, Acute	MESH:D015473
406948	Myocardial Reperfusion Injury	MESH:D015428
406949	Cell Transformation, Neoplastic	MESH:D002471
406950	Leukemia, Promyelocytic, Acute	MESH:D015473
406952	Fatty Liver	MESH:D005234
407975	Bone Diseases, Developmental	MESH:D001848
407975	Growth Disorders	MESH:D006130
407975	Limb Deformities, Congenital	MESH:D017880
407975	Microcephaly	MESH:D008831
406995	Cocaine-Related Disorders	MESH:D019970
723890	Autism Spectrum Disorder	MESH:D000067877
406957	Drug-Induced Liver Injury	MESH:D056486
406957	Liver Neoplasms, Experimental	MESH:D008114
406957	Myocardial Reperfusion Injury	MESH:D015428
406957	Neoplasm Metastasis	MESH:D009362
574457	Liver Neoplasms, Experimental	MESH:D008114
574457	Neoplasm Metastasis	MESH:D009362
406958	Eye Injuries	MESH:D005131
406958	Retinal Diseases	MESH:D012164
406959	Brain Injuries	MESH:D001930
406959	Eye Injuries	MESH:D005131
406959	Fatty Liver	MESH:D005234
406959	Hearing Loss, Noise-Induced	MESH:D006317
406959	Liver Neoplasms, Experimental	MESH:D008114
406959	Myocardial Reperfusion Injury	MESH:D015428
406959	Retinal Diseases	MESH:D012164
406960	Obesity	MESH:D009765
406961	Cell Transformation, Neoplastic	MESH:D002471
406961	Cholestasis	MESH:D002779
406962	Cocaine-Related Disorders	MESH:D019970
406962	Hearing Loss, Noise-Induced	MESH:D006317
406962	Liver Neoplasms, Experimental	MESH:D008114
406962	Myocardial Reperfusion Injury	MESH:D015428
406964	Myocardial Reperfusion Injury	MESH:D015428
406953	Liver Neoplasms, Experimental	MESH:D008114
406953	Respiratory Distress Syndrome, Adult	MESH:D012128
574033	Neoplasm Metastasis	MESH:D009362
406965	Cell Transformation, Neoplastic	MESH:D002471
406965	Cholestasis	MESH:D002779
100126346	Hearing Loss, Noise-Induced	MESH:D006317
406966	Cell Transformation, Neoplastic	MESH:D002471
100302129	Cell Transformation, Neoplastic	MESH:D002471
406967	Drug-Induced Liver Injury	MESH:D056486
406967	Kidney Diseases	MESH:D007674
406967	Necrosis	MESH:D009336
406968	Carcinoid Tumor	MESH:D002276
406968	Lung Neoplasms	MESH:D008175
406968	Myocardial Reperfusion Injury	MESH:D015428
406971	Hirschsprung Disease	MESH:D006627
406971	Liver Neoplasms, Experimental	MESH:D008114
100314048	Disease Progression	MESH:D018450
100314048	Lupus Erythematosus, Systemic	MESH:D008180
442920	Liver Neoplasms, Experimental	MESH:D008114
442920	Myocardial Reperfusion Injury	MESH:D015428
442920	Precancerous Conditions	MESH:D011230
406974	Fatty Liver	MESH:D005234
406974	Myocardial Reperfusion Injury	MESH:D015428
406974	Neoplasm Metastasis	MESH:D009362
100886814	Mammary Neoplasms, Animal	MESH:D015674
406979	Drug-Induced Liver Injury	MESH:D056486
406979	Neoplasm Metastasis	MESH:D009362
406979	Respiratory Distress Syndrome, Adult	MESH:D012128
387136	Lung Neoplasms	MESH:D008175
406984	Breast Neoplasms	MESH:D001943
406984	Cell Transformation, Neoplastic	MESH:D002471
406984	Disease Progression	MESH:D018450
406984	Liver Neoplasms, Experimental	MESH:D008114
406984	Neoplasm Invasiveness	MESH:D009361
406984	Precancerous Conditions	MESH:D011230
406985	Breast Neoplasms	MESH:D001943
406985	Disease Progression	MESH:D018450
406985	Drug-Induced Liver Injury	MESH:D056486
406985	Endometrial Neoplasms	MESH:D016889
406985	Esophageal Neoplasms	MESH:D004938
406985	Hearing Loss, Noise-Induced	MESH:D006317
406985	Neoplasm Invasiveness	MESH:D009361
387197	Myocardial Reperfusion Injury	MESH:D015428
406986	Carcinogenesis	MESH:D063646
406986	Neoplasm Metastasis	MESH:D009362
406987	Hypertension, Pulmonary	MESH:D006976
406988	Breast Neoplasms	MESH:D001943
406988	Carcinoma, Non-Small-Cell Lung	MESH:D002289
406988	Carcinoma, Squamous Cell	MESH:D002294
406988	Carcinoma, Transitional Cell	MESH:D002295
406988	Cell Transformation, Neoplastic	MESH:D002471
406988	Mammary Neoplasms, Animal	MESH:D015674
406988	Neoplasm Metastasis	MESH:D009362
406989	Breast Neoplasms	MESH:D001943
406989	Hirschsprung Disease	MESH:D006627
406989	Liver Neoplasms, Experimental	MESH:D008114
406989	Myocardial Reperfusion Injury	MESH:D015428
387203	Liver Neoplasms, Experimental	MESH:D008114
387203	Myocardial Reperfusion Injury	MESH:D015428
387203	Respiratory Distress Syndrome, Adult	MESH:D012128
406990	Cardiotoxicity	MESH:D066126
574032	Myocardial Reperfusion Injury	MESH:D015428
574032	Neoplasm Metastasis	MESH:D009362
406991	Cardiomegaly	MESH:D006332
406991	Cell Transformation, Neoplastic	MESH:D002471
406991	Disease Progression	MESH:D018450
406991	Endometriosis	MESH:D004715
406991	Esophageal Neoplasms	MESH:D004938
406991	Fibrosis	MESH:D005355
406991	Kidney Diseases	MESH:D007674
406991	Microsatellite Instability	MESH:D053842
406991	Myocardial Reperfusion Injury	MESH:D015428
406991	Obesity	MESH:D009765
406991	Prostatic Neoplasms	MESH:D011471
406992	Respiratory Distress Syndrome, Adult	MESH:D012128
406993	Precancerous Conditions	MESH:D011230
406994	Cocaine-Related Disorders	MESH:D019970
406994	Liver Neoplasms, Experimental	MESH:D008114
406994	Precancerous Conditions	MESH:D011230
406996	Breast Neoplasms	MESH:D001943
406997	Liver Cirrhosis	MESH:D008103
406997	Respiratory Distress Syndrome, Adult	MESH:D012128
406999	Drug-Induced Liver Injury	MESH:D056486
406999	Esophageal Squamous Cell Carcinoma	MESH:C562729
406999	Fibrosis	MESH:D005355
406999	Inflammation	MESH:D007249
406999	Neoplasm Invasiveness	MESH:D009361
